70.0,21.931702,51.643963,92.972252
70.0,21.931702,51.536602,100.0
70.0,21.830219,52.62796,100.0
70.0,22.033188,52.957901,100.0
70.0,22.033188,52.847923,100.0
70.0,21.931702,52.957901,100.0
70.0,21.931702,52.073406,100.0
70.0,22.033188,52.957901,100.0
70.0,21.931702,53.17786,100.0
70.0,22.033188,53.067883,100.0
70.0,22.033188,53.067883,100.0
70.0,21.931702,52.180767,100.0
70.0,22.033188,53.502857,100.0
70.0,22.033188,53.17786,100.0
70.0,22.033188,51.966042,100.0
70.0,22.033188,53.17786,100.0
70.0,22.033188,52.180767,100.0
70.0,22.033188,53.17786,100.0
70.0,21.931702,52.507797,100.0
70.0,22.033188,52.288128,100.0
70.0,21.931702,53.287838,100.0
70.0,22.033188,53.17786,100.0
70.0,21.931702,52.288128,100.0
70.0,22.134674,52.288128,100.0
70.0,22.033188,52.507797,100.0
70.0,22.033188,52.288128,100.0
70.0,21.931702,52.180767,100.0
70.0,22.033188,52.617779,100.0
70.0,22.033188,52.288128,100.0
70.0,22.033188,53.287838,100.0
70.0,21.931702,52.180767,100.0
70.0,21.931702,52.39782,100.0
70.0,21.830219,53.287838,100.0
70.0,22.033188,53.287838,100.0
70.0,21.931702,53.395489,100.0
70.0,22.033188,53.287838,100.0
70.0,22.033188,53.287838,100.0
70.0,22.033188,53.067883,100.0
70.0,22.033188,53.502857,100.0
70.0,21.830219,53.610218,100.0
70.0,22.033188,52.288128,100.0
70.0,22.033188,52.507797,100.0
70.0,22.033188,52.507797,100.0
70.0,22.033188,52.288128,100.0
70.0,21.931702,53.395489,100.0
70.0,21.931702,52.288128,100.0
70.0,22.033188,52.39782,100.0
70.0,22.033188,52.507797,100.0
70.0,21.931702,52.39782,100.0
70.0,21.830219,52.180767,100.0
70.0,22.033188,53.287838,100.0
70.0,22.033188,53.287838,100.0
70.0,21.931702,53.502857,100.0
70.0,22.033188,53.395489,100.0
70.0,21.931702,53.502857,100.0
70.0,21.931702,52.288128,100.0
70.0,22.033188,52.957901,100.0
70.0,22.033188,52.180767,100.0
70.0,21.931702,53.395489,100.0
70.0,22.033188,53.395489,100.0
70.0,22.033188,52.507797,100.0
70.0,21.830219,52.507797,100.0
70.0,22.033188,52.507797,100.0
70.0,21.830219,52.507797,100.0
70.0,22.033188,52.507797,100.0
70.0,22.033188,53.395489,100.0
70.0,22.033188,52.727757,100.0
70.0,21.931702,53.395489,100.0
70.0,22.033188,52.617779,100.0
70.0,22.033188,52.507797,100.0
70.0,22.033188,53.17786,100.0
70.0,22.033188,52.507797,100.0
70.0,22.033188,52.39782,100.0
70.0,22.033188,53.502857,100.0
70.0,21.931702,52.507797,100.0
70.0,21.931702,53.395489,100.0
70.0,22.033188,52.617779,100.0
70.0,21.830219,53.502857,100.0
70.0,22.033188,52.617779,100.0
70.0,21.931702,53.395489,100.0
70.0,22.033188,53.610218,100.0
70.0,21.931702,53.610218,100.0
70.0,22.033188,53.287838,100.0
70.0,22.033188,52.507797,100.0
70.0,21.931702,53.610218,100.0
70.0,22.134674,53.610218,100.0
70.0,22.033188,53.610218,100.0
70.0,22.033188,53.717571,100.0
70.0,22.033188,52.727757,100.0
70.0,21.830219,53.717571,100.0
70.0,22.033188,52.837738,100.0
70.0,22.033188,53.717571,100.0
70.0,22.033188,53.717571,100.0
70.0,22.033188,53.932293,100.0
70.0,22.033188,53.824932,100.0
70.0,22.033188,53.932293,100.0
70.0,22.033188,53.824932,100.0
70.0,22.033188,53.717571,100.0
70.0,22.033188,53.824932,100.0
70.0,21.931702,54.254375,100.0
70.0,22.033188,53.932293,100.0
70.0,22.033188,53.824932,100.0
70.0,22.033188,53.932293,100.0
70.0,22.033188,54.147022,100.0
70.0,22.033188,53.932293,100.0
70.0,22.033188,54.039661,100.0
70.0,22.033188,53.932293,100.0
70.0,22.033188,54.039661,100.0
70.0,22.033188,53.932293,100.0
70.0,21.931702,54.039661,100.0
70.0,22.033188,53.057697,100.0
70.0,21.830219,52.94772,100.0
70.0,22.033188,54.254375,100.0
70.0,22.033188,54.147022,100.0
70.0,21.931702,54.147022,100.0
70.0,22.033188,53.167675,100.0
70.0,22.033188,54.039661,100.0
70.0,22.033188,54.147022,100.0
70.0,22.033188,54.254375,100.0
70.0,22.033188,54.254375,100.0
70.0,22.033188,53.492916,100.0
70.0,22.033188,54.147022,100.0
70.0,22.033188,54.473232,100.0
70.0,22.033188,53.492916,100.0
70.0,22.033188,53.277657,100.0
70.0,21.931702,54.039661,100.0
70.0,22.033188,54.363247,100.0
70.0,21.931702,53.167675,100.0
70.0,22.033188,54.473232,100.0
70.0,21.931702,53.600269,100.0
70.0,22.033188,53.385555,100.0
70.0,22.033188,53.385555,100.0
70.0,22.033188,54.254375,100.0
70.0,22.033188,54.58321,100.0
70.0,22.033188,54.363247,100.0
70.0,21.931702,53.600269,100.0
70.0,22.033188,54.254375,100.0
70.0,21.931702,53.277657,100.0
70.0,22.033188,54.58321,100.0
70.0,21.931702,53.492916,100.0
70.0,22.033188,53.492916,100.0
70.0,22.033188,53.385555,100.0
70.0,21.931702,53.707638,100.0
70.0,22.033188,54.58321,100.0
70.0,22.033188,53.707638,100.0
70.0,21.931702,53.707638,100.0
70.0,21.931702,54.693188,100.0
70.0,22.033188,53.922359,100.0
70.0,22.033188,54.803165,100.0
70.0,22.033188,53.814991,100.0
70.0,21.931702,53.922359,100.0
70.0,22.033188,53.922359,100.0
70.0,21.931702,53.814991,100.0
70.0,22.033188,54.02972,100.0
70.0,22.033188,54.803165,100.0
70.0,21.931702,54.02972,100.0
70.0,21.931702,53.922359,100.0
70.0,21.830219,54.02972,100.0
70.0,22.033188,54.02972,100.0
70.0,21.931702,54.02972,100.0
70.0,21.931702,53.922359,100.0
70.0,21.931702,53.814991,100.0
70.0,21.931702,54.913143,100.0
70.0,21.931702,54.353062,100.0
70.0,22.033188,54.913143,100.0
70.0,21.931702,55.133106,100.0
70.0,21.931702,53.922359,100.0
70.0,21.931702,55.133106,100.0
70.0,22.033188,54.137074,100.0
70.0,21.830219,54.137074,100.0
70.0,21.931702,54.244442,100.0
70.0,22.033188,54.244442,100.0
70.0,21.931702,54.353062,100.0
70.0,21.931702,55.133106,100.0
70.0,22.033188,55.351795,100.0
70.0,22.033188,54.353062,100.0
70.0,21.931702,54.463039,100.0
70.0,21.931702,54.353062,100.0
70.0,22.033188,54.463039,100.0
70.0,21.931702,55.351795,100.0
70.0,21.931702,54.244442,100.0
70.0,22.033188,54.683002,100.0
70.0,21.830219,54.353062,100.0
70.0,21.931702,54.573025,100.0
70.0,21.931702,54.573025,100.0
70.0,21.931702,54.573025,100.0
70.0,21.931702,55.566525,100.0
70.0,21.931702,54.463039,100.0
70.0,22.033188,54.463039,100.0
70.0,21.931702,54.573025,100.0
70.0,21.931702,55.566525,100.0
70.0,21.931702,55.566525,100.0
70.0,21.830219,55.888607,100.0
70.0,22.033188,54.573025,100.0
70.0,21.931702,55.673885,100.0
70.0,21.931702,54.792988,100.0
70.0,21.931702,55.888607,100.0
70.0,21.931702,54.902958,100.0
70.0,22.033188,54.902958,100.0
70.0,21.931702,54.902958,100.0
70.0,22.033188,55.888607,100.0
70.0,22.033188,54.792988,100.0
70.0,21.931702,55.995968,100.0
70.0,22.033188,55.012943,100.0
70.0,21.931702,56.103336,100.0
70.0,22.033188,55.012943,100.0
70.0,22.033188,55.995968,100.0
70.0,21.931702,56.21069,100.0
70.0,22.033188,55.341862,100.0
70.0,22.033188,55.232906,100.0
70.0,22.033188,55.122921,100.0
70.0,21.830219,56.21069,100.0
70.0,22.033188,56.21069,100.0
70.0,22.033188,56.318493,100.0
70.0,22.033188,56.428471,100.0
70.0,22.033188,56.318493,100.0
70.0,22.033188,56.428471,100.0
70.0,22.033188,56.428471,100.0
70.0,22.033188,56.318493,100.0
70.0,22.033188,56.538456,100.0
70.0,22.033188,55.663944,100.0
70.0,22.033188,55.556583,100.0
70.0,21.931702,56.428471,100.0
70.0,21.931702,55.556583,100.0
70.0,22.033188,56.648434,100.0
70.0,21.931702,56.648434,100.0
70.0,22.033188,56.648434,100.0
70.0,22.033188,55.771305,100.0
70.0,21.931702,55.878666,100.0
70.0,21.830219,56.868389,100.0
70.0,22.033188,56.868389,100.0
70.0,22.033188,56.758411,100.0
70.0,22.033188,55.878666,100.0
70.0,22.033188,56.528263,100.0
70.0,22.033188,55.771305,100.0
70.0,22.033188,57.088352,100.0
70.0,22.033188,56.200748,100.0
70.0,22.033188,56.758411,100.0
70.0,22.033188,56.978374,100.0
70.0,22.033188,55.878666,100.0
70.0,22.033188,56.978374,100.0
70.0,21.931702,57.198338,100.0
70.0,22.033188,57.088352,100.0
70.0,21.931702,57.088352,100.0
70.0,22.033188,56.308308,100.0
70.0,22.033188,57.41547,100.0
70.0,21.931702,57.308109,100.0
70.0,22.033188,56.528263,100.0
70.0,22.033188,55.986027,100.0
70.0,22.033188,56.308308,100.0
70.0,21.830219,57.198338,100.0
70.0,22.033188,56.418293,100.0
70.0,22.033188,56.418293,100.0
70.0,22.033188,56.418293,100.0
70.0,22.033188,57.308109,100.0
70.0,22.033188,57.41547,100.0
70.0,22.033188,57.630199,100.0
70.0,22.033188,57.308109,100.0
70.0,21.931702,56.418293,100.0
70.0,22.033188,56.528263,100.0
70.0,22.033188,57.522839,100.0
70.0,22.033188,57.308109,100.0
70.0,22.033188,57.198338,100.0
70.0,22.033188,57.522839,100.0
70.0,22.033188,57.73756,100.0
70.0,22.033188,56.748226,100.0
70.0,22.033188,57.844913,100.0
70.0,21.931702,57.73756,100.0
70.0,21.830219,57.844913,100.0
70.0,22.033188,56.858212,100.0
70.0,22.033188,57.522839,100.0
70.0,22.033188,57.73756,100.0
70.0,22.033188,58.059643,100.0
70.0,22.033188,58.059643,100.0
70.0,22.033188,57.952274,100.0
70.0,22.033188,56.638248,100.0
70.0,22.033188,57.844913,100.0
70.0,22.033188,58.383717,100.0
70.0,22.033188,57.188145,100.0
70.0,22.033188,58.274364,100.0
70.0,22.033188,58.274364,100.0
70.0,22.033188,58.167004,100.0
70.0,22.033188,58.383717,100.0
70.0,21.931702,58.274364,100.0
70.0,21.931702,58.603672,100.0
70.0,22.033188,58.274364,100.0
70.0,22.033188,58.603672,100.0
70.0,22.033188,58.493702,100.0
70.0,22.033188,58.383717,100.0
70.0,22.033188,58.493702,100.0
70.0,22.236156,57.405537,100.0
70.0,22.033188,58.603672,100.0
70.0,22.033188,58.383717,100.0
70.0,22.033188,58.603672,100.0
70.0,22.033188,58.603672,100.0
70.0,22.033188,58.823635,100.0
70.0,22.033188,57.727619,100.0
70.0,22.033188,58.713657,100.0
70.0,22.033188,58.603672,100.0
70.0,21.931702,57.942341,100.0
70.0,22.033188,58.823635,100.0
70.0,22.033188,57.83498,100.0
70.0,22.033188,57.512897,100.0
70.0,22.033188,57.727619,100.0
70.0,22.033188,57.727619,100.0
70.0,22.033188,57.83498,100.0
70.0,22.033188,57.83498,100.0
70.0,21.931702,59.153568,100.0
70.0,21.931702,59.043598,100.0
70.0,21.931702,59.153568,100.0
70.0,22.033188,59.153568,100.0
70.0,22.033188,59.371784,100.0
70.0,22.033188,58.483509,100.0
70.0,22.033188,59.153568,100.0
70.0,22.033188,58.049702,100.0
70.0,22.033188,59.371784,100.0
70.0,21.931702,58.593494,100.0
70.0,21.931702,59.371784,100.0
70.0,21.931702,58.157055,100.0
70.0,21.931702,59.371784,100.0
70.0,22.033188,58.157055,100.0
70.0,21.931702,59.479145,100.0
70.0,21.931702,58.264423,100.0
70.0,22.033188,59.693859,100.0
70.0,21.931702,58.81345,100.0
70.0,21.931702,59.693859,100.0
70.0,22.033188,59.693859,100.0
70.0,21.931702,59.693859,100.0
70.0,22.033188,58.703472,100.0
70.0,22.033188,58.703472,100.0
70.0,22.033188,58.923435,100.0
70.0,22.033188,58.703472,100.0
70.0,22.033188,59.801228,100.0
70.0,22.033188,60.44894,100.0
70.0,22.033188,58.703472,100.0
70.0,22.033188,59.033405,100.0
70.0,21.830219,59.033405,100.0
70.0,21.931702,60.015942,100.0
70.0,22.033188,60.12331,100.0
70.0,21.931702,59.143391,100.0
70.0,21.830219,59.033405,100.0
70.0,21.830219,59.143391,100.0
70.0,22.033188,59.033405,100.0
70.0,21.931702,59.253368,100.0
70.0,22.033188,59.908588,100.0
70.0,22.033188,60.230671,100.0
70.0,22.033188,60.44894,100.0
70.0,22.033188,59.576557,100.0
70.0,22.033188,59.361843,100.0
70.0,22.033188,59.469204,100.0
70.0,22.033188,59.469204,100.0
70.0,22.033188,59.361843,100.0
70.0,21.931702,59.576557,100.0
70.0,22.033188,59.576557,100.0
70.0,22.033188,60.44894,100.0
70.0,21.931702,59.576557,100.0
70.0,21.931702,60.668903,100.0
70.0,22.033188,59.898647,100.0
70.0,22.033188,59.469204,100.0
70.0,21.830219,60.668903,100.0
70.0,22.033188,60.998837,100.0
70.0,21.931702,60.888859,100.0
70.0,22.033188,59.576557,100.0
70.0,21.931702,59.898647,100.0
70.0,21.931702,60.006008,100.0
70.0,21.931702,59.898647,100.0
70.0,21.931702,60.113377,100.0
70.0,21.931702,60.006008,100.0
70.0,21.830219,60.006008,100.0
70.0,21.931702,60.888859,100.0
70.0,22.033188,60.998837,100.0
70.0,22.033188,60.54874,100.0
70.0,21.931702,60.113377,100.0
70.0,22.033188,61.328091,100.0
70.0,22.033188,61.328091,100.0
70.0,21.931702,60.220737,100.0
70.0,21.830219,60.54874,100.0
70.0,22.033188,60.998837,100.0
70.0,21.931702,61.108814,100.0
70.0,22.033188,61.328091,100.0
70.0,22.033188,61.328091,100.0
70.0,21.931702,61.328091,100.0
70.0,22.033188,61.542812,100.0
70.0,22.033188,61.435452,100.0
70.0,22.033188,61.328091,100.0
70.0,22.033188,61.650173,100.0
70.0,22.033188,60.658718,100.0
70.0,22.033188,61.542812,100.0
70.0,22.033188,60.768696,100.0
70.0,22.033188,60.658718,100.0
70.0,22.033188,61.650173,100.0
70.0,22.033188,61.864895,100.0
70.0,22.033188,61.757534,100.0
70.0,22.033188,60.878674,100.0
70.0,21.830219,60.878674,100.0
70.0,21.931702,61.864895,100.0
70.0,22.033188,61.864895,100.0
70.0,22.033188,61.864895,100.0
70.0,22.033188,61.757534,100.0
70.0,22.033188,60.768696,100.0
70.0,22.033188,60.988651,100.0
70.0,22.033188,61.972256,100.0
70.0,22.033188,62.079617,100.0
70.0,22.033188,62.294338,100.0
70.0,22.033188,61.098637,100.0
70.0,21.830219,61.972256,100.0
70.0,22.033188,61.972256,100.0
70.0,22.033188,61.31815,100.0
70.0,22.033188,61.532871,100.0
70.0,22.033188,62.294338,100.0
70.0,22.033188,62.294338,100.0
70.0,22.033188,62.404179,100.0
70.0,22.033188,62.844097,100.0
70.0,21.931702,62.514156,100.0
70.0,22.033188,62.404179,100.0
70.0,21.830219,62.624142,100.0
70.0,22.033188,62.624142,100.0
70.0,22.033188,62.734119,100.0
70.0,22.033188,61.532871,100.0
70.0,22.033188,62.624142,100.0
70.0,22.033188,61.854954,100.0
70.0,21.830219,62.624142,100.0
70.0,22.033188,62.734119,100.0
70.0,22.033188,62.734119,100.0
70.0,22.033188,62.734119,100.0
70.0,22.033188,62.844097,100.0
70.0,22.033188,62.954075,100.0
70.0,22.033188,62.844097,100.0
70.0,22.033188,62.844097,100.0
70.0,22.033188,61.532871,100.0
70.0,22.033188,61.747593,100.0
70.0,22.033188,62.844097,100.0
70.0,22.033188,63.391766,100.0
70.0,22.033188,62.844097,100.0
70.0,22.033188,63.06406,100.0
70.0,22.033188,62.954075,100.0
70.0,22.033188,62.177036,100.0
70.0,22.033188,63.174038,100.0
70.0,22.033188,63.284016,100.0
70.0,22.033188,63.174038,100.0
70.0,22.033188,63.284016,100.0
70.0,21.931702,63.60648,100.0
70.0,22.033188,63.391766,100.0
70.0,21.830219,63.499119,100.0
70.0,22.033188,62.284397,100.0
70.0,21.931702,63.60648,100.0
70.0,22.033188,62.613956,100.0
70.0,22.033188,62.723942,100.0
70.0,21.931702,63.391766,100.0
70.0,22.033188,63.60648,100.0
70.0,21.830219,63.60648,100.0
70.0,22.033188,63.713848,100.0
70.0,22.033188,62.723942,100.0
70.0,22.033188,63.713848,100.0
70.0,22.033188,62.943897,100.0
70.0,22.033188,63.821201,100.0
70.0,22.033188,63.92857,100.0
70.0,22.033188,62.83392,100.0
70.0,22.033188,63.713848,100.0
70.0,22.033188,64.035927,100.0
70.0,22.033188,62.943897,100.0
70.0,22.033188,63.163853,100.0
70.0,22.033188,64.143288,100.0
70.0,22.033188,64.035927,100.0
70.0,22.033188,63.053875,100.0
70.0,21.830219,64.143288,100.0
70.0,22.033188,64.143288,100.0
70.0,21.931702,64.250656,100.0
70.0,22.033188,64.359428,100.0
70.0,22.033188,63.273846,100.0
70.0,21.830219,64.359428,100.0
70.0,22.033188,63.381824,100.0
70.0,22.033188,64.359428,100.0
70.0,22.033188,64.143288,100.0
70.0,22.033188,64.579384,100.0
70.0,21.931702,63.703907,100.0
70.0,21.830219,64.469406,100.0
70.0,22.033188,64.469406,100.0
70.0,22.033188,64.469406,100.0
70.0,22.033188,64.579384,100.0
70.0,22.033188,63.703907,100.0
70.0,21.830219,64.579384,100.0
70.0,21.830219,64.579384,100.0
70.0,22.033188,64.799355,100.0
70.0,21.931702,64.909325,100.0
70.0,22.033188,63.703907,100.0
70.0,21.931702,64.579384,100.0
70.0,22.033188,65.01931,100.0
70.0,21.931702,64.689369,100.0
70.0,22.033188,64.689369,100.0
70.0,22.033188,64.909325,100.0
70.0,22.033188,64.909325,100.0
70.0,22.033188,64.909325,100.0
70.0,22.033188,65.01931,100.0
70.0,22.033188,65.01931,100.0
70.0,22.033188,64.240715,100.0
70.0,22.033188,65.01931,100.0
70.0,22.033188,65.348076,100.0
70.0,22.033188,65.239273,100.0
70.0,22.033188,64.240715,100.0
70.0,22.033188,64.459229,100.0
70.0,22.033188,64.799355,100.0
70.0,22.033188,65.01931,100.0
70.0,22.033188,64.133354,100.0
